
          ---- Changes of mineral abundance (or/and exchanged species concentrations) vs. grid blocks at specified times ----

 
   Unit: 
    - SMco2: Total CO2 sequstered in mineral phases in  kg/m**3 medium
    - Permeability in  m**2
    - Minerals: Changes of abundance in volume fraction      
 
VARIABLES =X,       Y,        Z,      T,   SMco2 , Porosity,   Permeabi., anhydrite  ,halite     ,calcite    ,magnesite  ,quartz     ,dolomite-2 ,kaolinite  ,siderite-2 ,ankerite-2 ,pyrite-2   ,dawsonite  ,illite     ,oligoclase ,smectite-na,k-feldspar ,chlorite   ,hematite   ,smectite-ca,albite~low ,
ZONE T= "0.000000E+00 yr"  F=POINT
      0.017      0.017    -0.013 120.000   0.00001   0.99996  0.99989E-17  0.3533E-04  0.0000E+00  0.3900E-08  0.5423E-12  0.0000E+00  0.2474E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.273791E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.07765   0.97181  0.10056E-16  0.0000E+00 -0.1755E-02  0.8166E-05  0.6868E-12  0.0000E+00 -0.6467E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7299E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00001   0.99996  0.99989E-17  0.3517E-04  0.0000E+00  0.6122E-08  0.6000E-12  0.0000E+00  0.2977E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.342239E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.07919   0.97181  0.10056E-16  0.0000E+00 -0.1755E-02  0.1210E-04  0.1061E-11  0.0000E+00 -0.6925E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7299E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00002   0.99997  0.99990E-17  0.3478E-04  0.0000E+00  0.1660E-07  0.7418E-12  0.0000E+00  0.4551E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.410687E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.08011   0.97181  0.10056E-16  0.0000E+00 -0.1755E-02  0.1611E-04  0.1451E-11  0.0000E+00 -0.7341E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7299E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00006   0.99997  0.99990E-17  0.3439E-04  0.0000E+00  0.4691E-07  0.8806E-12  0.0000E+00  0.6939E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
